"proposition","source"
"Nous devrons prendre des sanctions commerciales contre les pays qui ne respectent pas les clauses sociales et environnementales des accords commerciaux conclus avec l’Union européenne. Un procureur commercial garantira la rapidité de ces mesures.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous augmenterons le salaire net de chacun, en supprimant les cotisations chômage et maladie. Grâce à cette mesure, financée par une hausse de la CSG, tous les salariés verront leur salaire augmenter. Par exemple, si l’on gagne 2200 euros nets par mois, ce sera 500 euros nets supplémentaires par an. Les fonctionnaires bénéficieront d’une mesure équivalente.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous permettrons de négocier au plus près du terrain. Le Code du travail définit un socle de droits et de règles (durée légale du travail, salaire minimum, égalité professionnelle...), qui continuera de s’imposer aux entreprises. Au-delà, la primauté sera donnée aux accords d'entreprise sur les accords de branche.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Une démarche volontariste sera engagée pour réduire fortement le nombre de branches à celles qui pourront pleinement participer à une politique de filière au-delà des métiers et des secteurs : nous pouvons viser d'en avoir entre cinquante et cent.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous simplifierons les instances de représentation du personnel pour un dialogue social plus efficace.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous renforcerons la formation des représentants des salariés.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous permettrons à chaque salarié d’apporter des ressources financées par l’employeur au syndicat de son choix.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous encouragerons l’engagement syndical, la reconnaissance de celui-ci dans les carrières au sein des entreprises et nous lutterons contre la discrimination syndicale.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous ouvrirons les droits à l'assurance-chômage aux salariés qui démissionnent.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous renforcerons le pouvoir des conseils d’administration et la représentation des intérêts minoritaires et nous mettrons en place des incitations à une meilleure représentation des salariés dans les conseils.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous responsabiliserons le conseil d’administration en cas de vote défavorable des actionnaires sur la rémunération des dirigeants et ferons publier par les grandes entreprises un ratio d’équité mesurant l’écart de rémunération entre le dirigeant et les salariés.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous favoriserons l’adoption par chaque entreprise d’une approche globale de la responsabilité sociale et environnementale (RSE). Nous regrouperons les informations financières et extra financières des entreprises dans un rapport stratégique annuel, engageant le management sur les enjeux RSE essentiels de l’entreprise.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous réformerons en profondeur la formation professionnelle pour rendre le système plus simple, plus transparent et plus efficace.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous aiderons les entreprises à accueillir plus de jeunes en alternance. Nous ferons notamment converger les contrats d’apprentissage et de professionnalisation, et impliquerons pleinement les branches professionnelles dans la définition des programmes et l’organisation des formations.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous mettrons à disposition des établissements de l’éducation nationale les moyens pour organiser la mise en relation des élèves avec des tuteurs bénévoles. Nous renforcerons le lien école/entreprise en aidant les chefs d’établissement à constituer un réseau d’employeurs de proximité, en particulier au sein des anciens élèves, autour du collège ou du lycée susceptible d’offrir des débouchés professionnels aux jeunes qui y étudient.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous demanderons au Défenseur des Droits, en partenariat avec des associations et les partenaires sociaux, de favoriser des campagnes de testing, de contrôles aléatoires et imprévus à grande échelle, et de rendre publics les résultats.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous renforcerons les prérogatives du Défenseur des Droits en matière d’accompagnement des personnes discriminées afin qu’il assure pleinement son rôle de médiateur entre la victime et l’entreprise pour une résolution plus rapide du litige.","https://en-marche.fr/emmanuel-macron/le-programme/entreprises"
"Nous fermerons les centrales à charbon restantes en 5 ans.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"En cohérence avec l’accord de Paris, nous interdirons l’exploration des gaz de schiste et ne délivrerons aucun nouveau permis d’exploration d’hydrocarbures.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous intégrerons le coût écologique dans le prix du carbone, en faisant monter en puissance la taxe carbone pour atteindre 100 €/tCO2 en 2030.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous financerons le développement des énergies renouvelables : d’ici à 2022, nous avons pour objectif de doubler la capacité en éolien et en solaire photovoltaïque.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous en finirons avec les procédures qui s’empilent, en raccourcissant et en simplifiant les procédures de déploiement des énergies renouvelables.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous focaliserons les efforts de recherche, de développement et d’investissement des opérateurs sur le stockage de l’énergie et les réseaux électriques intelligents.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Parce que nous savons aujourd’hui ne pas disposer de tous les éléments de connaissance nécessaires, nous prendrons nos décisions stratégiques une fois que l’Autorité de Sûreté Nucléaire (ASN) aura rendu ses conclusions, attendues pour 2018, sur la prolongation des centrales au-delà de 40 ans.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"La fermeture de la centrale de Fessenheim sera confirmée. Elle interviendra au moment de la mise en service de l'EPR de Flamanville.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Les moyens de l'ASN seront consolidés.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous renforcerons la lutte contre l’obsolescence programmée en renforçant l’affichage de la durée de vie des appareils électroménagers.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous visons « 100% de plastique recyclé sur tout le territoire » d’ici 2025, grâce à la modernisation des centres de tri  par l’augmentation progressive de la taxe générale sur les activités polluantes (sur l’incinération et l’enfouissement).","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Les industriels devront faire figurer sur les emballages des indications très simples pour faciliter le tri et en faire un réflexe pour chaque Français.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous étendrons le système de bonus-malus sur l’éco-contribution, pour favoriser les produits durables, tout en pénalisant les produits néfastes pour l’environnement.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous généraliserons les engagements volontaires de lutte et lancerons de nouvelles initiatives contre le gaspillage alimentaire avec les fédérations professionnelles concernées.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous mènerons une campagne de mobilisation de même ampleur que le plan cancer afin de sensibiliser les Français et d'inciter à des nouvelles pratiques de consommation.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Pour réduire massivement la pollution liée aux particules fines, la fiscalité du diesel sera alignée sur celle de l’essence  pendant le quinquennat.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous pèserons pour renforcer les normes anti-pollution européennes pour les véhicules neufs et les contrôles en conditions réelles (en tirant les enseignements du scandale Volkswagen).","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"D’ici à 2022, l’ensemble de la restauration collective –  les cantines des écoles et les restaurants d’entreprise – devra proposer au moins 50% de produits biologiques, labels de qualité, ou local.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous réunirons tous les acteurs de la filière alimentaire afin d'élaborer un agenda des solutions pour l'alimentation, dans le cadre d’un “Grenelle de l’alimentation”.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Dès le début du quinquennat, nous séparerons les activités de conseil aux agriculteurs et de vente des pesticides qui peuvent susciter des conflits d’intérêt.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous interviendrons avec fermeté au niveau européen pour revoir totalement les méthodes d’évaluation des produits.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous promouvrons la position de la France comme leader dans la recherche sur l'impact de ces substances et sur nos capacités à les remplacer.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous rendrons plus transparente la rémunération des experts.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"L'Etat interdira au plus vite les perturbateurs endocriniens repérés comme ayant des impacts sanitaires avérés ou probables, dès lors qu'il existe des solutions scientifiquement reconnues comme moins toxiques.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous mettrons en place un site national d'information des Français sur ces perturbateurs, particulièrement pour les produits commercialisés à destination des enfants et des femmes enceintes.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"L’Etat soutiendra les régions. Il leur accordera des fonds, en contrepartie de leur engagement à :","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous lancerons un grand plan de rénovation des bâtiments publics, de l'Etat et des collectivités locales pour 4 milliards d’euros.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous accélérerons le déploiement des véhicules électriques en maintenant le bonus-malus à l'achat et en accélérant le déploiement des bornes de recharge.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous créerons dans le cadre du plan d’investissement une prime exceptionnelle de 1000 euros pour permettre à tous ceux dont les véhicules ont été fabriqués avant 2001 d’acheter des voitures plus écologiques, qu’elles soient neuves ou d’occasion.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous permettrons à tous de pouvoir réaliser les travaux nécessaires, notamment à ceux qui n’ont pas aujourd’hui toutes les ressources pour investir.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous proposerons un audit gratuit à tous les propriétaires occupants en situation de précarité énergétique : maisons à la campagne, pavillons du périurbain, copropriétés où les travaux ont été trop longtemps repoussés.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous viserons la rénovation de la moitié des logements-passoires des propriétaires les plus modestes dès 2022, afin de diminuer les émissions et de faire baisser les charges (électricité, fioul, gaz). A cette fin, via un fonds public doté de 4 milliards, nous financerons les travaux des propriétaires les plus précaires.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous accompagnerons les PME françaises pour qu’elles se lancent dans des plans anti-gaspi afin de réduire leurs consommations d’énergies et de ressources, grâce à des diagnostics aidés. Les coûts des diagnostics seront remboursés avec une partie minime des économies réalisées.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous rémunérerons les agriculteurs pour les services environnementaux qu’ils rendent (entretien des paysages, pâturage des alpages qui réduisent les avalanches, etc.), à hauteur de 200 millions d’euros par an dans le cadre de la PAC.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous lancerons un plan de transformation agricole de 5 milliards d’euros sur 5 ans. Les financements seront réservés à :","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous mobiliserons les chefs d’Etat et les entreprises, afin de créer une dynamique et une prise de conscience de même ampleur que celle engagée sur la question climatique, grâce à une conférence mondiale. On localisera dans les outre-mer l'Agence française pour la biodiversité.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Nous devrons prendre des sanctions commerciales au niveau européen contre les pays qui ne respectent pas les clauses environnementales des accords commerciaux conclus avec l’Union européenne. Face aux velléités du nouveau Président américain, la France devra notamment peser pour que l’Europe mette les Etats-Unis face à leurs responsabilités.","https://en-marche.fr/emmanuel-macron/le-programme/environnement-et-transition-ecologique"
"Le plan d’investissement","https://en-marche.fr/emmanuel-macron/le-programme/finances-publiques"
"Nous créerons un versement social unique et automatique pour lutter contre le non-recours aux aides sociales.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"L’allocation adultes handicapés (AAH), pour une personne seule, est aujourd'hui d'environ 800 euros par mois : nous la porterons au-delà de 900 euros par mois.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous réduirons la pauvreté des personnes âgées. Le minimum vieillesse, pour une personne seule, est aujourd'hui d'environ 800 euros : nous le porterons au-delà de 900 euros.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous augmenterons de 50% le montant de la prime d’activité.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous créerons un droit effectif à la domiciliation pour les personnes sans-abris, afin qu’elles puissent accéder à la plénitude de leurs droits et notamment aux minimas sociaux.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous créerons un coffre-fort numérique et l’accès à un cloud solidaire permettant de conserver les documents d’identité numérisés, dont la gestion sera confiée à la Poste.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous porterons enfin une stratégie d’inclusion numérique, en développant avec les associations et les personnes bénéficiaires des formations aux outils numériques.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous maintiendrons la loi SRU (Loi Solidarité et Renouvellement Urbain) qui a accéléré l’accroissement de la construction de logements sociaux depuis 16 ans.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous poursuivrons la production de logements sociaux au même niveau et au même rythme que ces dernières années, en concentrant les aides de l’Etat sur les logements aux plus faibles loyers et dans les zones où la demande en logement social est la plus forte.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous ferons la transparence sur l’attribution des logements sociaux dans les zones tendues.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous renforcerons fortement la mobilité dans le parc social là où la demande est très forte en tenant compte de manière plus dynamique de l'évolution de la situation des locataires et en fluidifiant les changements de logement nécessaires à l'évolution des besoins des locataires (vieillissement, arrivée ou départ des enfants, mobilité professionnelle,...)","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous créerons 10 000 places supplémentaires en pension de famille sur le quinquennat.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous augmenterons considérablement la part de l’intermédiation locative (gestion ou location d’un logement du parc privé par une association pour y loger des ménages à faibles ressources).","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous travaillerons sur la pertinence des soins, et nous nous engageons à ce qu’aucun soin utile ne soit déremboursé pendant les 5 ans qui viennent.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"S’agissant des lunettes, des prothèses dentaires et de l’audition, nous fixons l’objectif de 100% de prise en charge pour 2022, contre alors que la couverture reste trop faible aujourd’hui. Nous réaliserons cet objectif sans augmenter le prix des mutuelles.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous rétablirons le remboursement à 100% du traitement des formes sévères d’hypertension artérielle (HTA).","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous financerons des actions de prévention au titre des missions d’intérêt général dans les établissements de santé et des objectifs de performance pour tous les professionnels de santé libéraux.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous créerons un service sanitaire de 3 mois pour tous les étudiants en santé : dans ce cadre, 40 000 d’entre eux interviendront dans les écoles, les entreprises, pour des actions de prévention.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous livrerons un effort national de formation sans précédent.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous généraliserons la Garantie jeunes à 200 000 jeunes.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous renforcerons les pratiques consistant à représenter les personnes bénéficiaires aux seins des instances, comme par exemple au sein du Conseil national de lutte contre la pauvreté et l’exclusion sociale.","https://en-marche.fr/emmanuel-macron/le-programme/pauvrete"
"Nous définirons des zones où la construction de logements est une priorité absolue.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Quand c'est nécessaire, l'Etat prendra ses responsabilités pour organiser la construction dans les zones tendues, en recourant par exemple plus largement aux dispositifs de type ""Opération d'Intérêt National"", en délivrant les permis de construire, en détendant les règles de constructibilité au maximum et en accélerant les procédures, y compris en limitant les possibilités de recours.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous construirons 80 000 logements pour les jeunes : 60 000 logements pour les étudiants et 20 000 logements pour les jeunes actifs.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous mobiliserons les bailleurs sociaux pour créer au sein du parc social des « logements jeunes » (objectif : 30 000 supplémentaires). Ces logements seront accessibles sans dépôt de garantie, sans demande de caution et pour un bail non renouvelable.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous créerons un bail « mobilité professionnelle » pour répondre aux besoins des actifs en mobilité temporaire (formation, période d'essai, stage).","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous maintiendrons la loi SRU (Loi Solidarité et Renouvellement Urbain) qui a accéléré l’accroissement de la construction de logements sociaux depuis 16 ans.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous poursuivrons la production de logements sociaux au même niveau et au même rythme que ces dernières années, en concentrant les aides de l’Etat sur les logements aux plus faibles loyers et dans les zones où la demande en logement social est la plus forte.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous ferons la transparence sur l’attribution des logements sociaux.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous renforcerons fortement la mobilité dans le parc social là où la demande est très forte en tenant compte de manière plus dynamique de l'évolution de la situation des locataires et en fluidifiant les changements  de logement nécessaires à l'évolution des besoins des locataires (vieillissement, arrivée ou départ des enfants, mobilité professionnelle,...)","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous créerons 10 000 places supplémentaires en pension de famille sur le quinquennat. Ces places sont adaptées aux personnes isolées, « cassées » par des années de vie dans la rue. Elles y trouvent un endroit où poser leurs bagages, le temps nécessaire, pour reprendre pied.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous augmenterons considérablement la part de l’intermédiation locative (gestion ou location d’un logement du parc privé par une association pour y loger des ménages à faibles ressources). Nous demanderons aux bailleurs sociaux d’acheter à cette fin 40 000 logements privés pour passer de 25 000 à 65 000 places en intermédiation locative.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"A destination des sans-abris, nous assurerons un droit à la domiciliation (qui permet de déclencher d’autres droits, notamment l’accès aux minima sociaux ou la candidature aux logements HLM et d’assurer le suivi de leur courrier) en faisant évoluer la mission de service public de La Poste.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous exonèrerons 4 Français sur 5 de la taxe d’habitation.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous proposerons un audit gratuit à tous les propriétaires occupants en situation de précarité énergétique : maisons en zone rurale, pavillons du périurbain, copropriétés où les travaux ont été trop longtemps repoussés.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous viserons la rénovation de la moitié des logements-passoires dès 2022, afin de diminuer les émissions et de faire baisser les charges (électricité, fioul, gaz). Les passoires énergétiques seront interdites de location à compter de 2025. A cette fin, via un fonds public, nous prendrons intégralement en charge les travaux des propriétaires les plus précaires, avec un remboursement au moment de la vente du bien.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous permettrons à tous de pouvoir réaliser les travaux nécessaires, notamment à ceux qui n’ont pas aujourd’hui toutes les ressources pour investir. Nous transformerons le Crédit d’Impôt Transition Energétique (CITE) en prime immédiatement perceptible au moment des travaux et non l'année suivante, ce qui favorisait les ménages les plus aisés : ainsi, ceux qui engagent des travaux ne seront pas soutenus par l’Etat un an après leur décision, mais dès le moment où ils commencent leurs travaux.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous encouragerons l'association des travaux de maintien à domicile des personnes âgées avec les travaux de rénovation énergétique.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous amplifierons le programme de rénovation urbaine en le portant à 10 milliards d'euros, permettant ainsi de répondre aux enjeux des 450 quartiers retenus.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous construirons des logements à bas loyers ailleurs que dans les quartiers où ils sont aujourd'hui concentrés, nous  proposerons des relogements à l'échelle intercommunale et mobiliserons dans cet objectif tous les bailleurs sociaux.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous ne créerons pas de nouvelles normes de construction sur le quinquennat.","https://en-marche.fr/emmanuel-macron/le-programme/logement"
"Nous exonèrerons 4 Français sur 5 de la taxe d’habitation.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous donnerons accès aux services publics en développant les maisons de services publics qui regrouperont dans un même lieu (sous-préfectures notamment) tous les services essentiels à la vie quotidienne (poste, prestations sociales, accès à l’emploi...)","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous organiserons le retour des services publics dans les quartiers, nous sanctuariserons les soutiens aux associations et aux professionnels de terrain qui construisent et nous associerons les habitants aux décisions qui les concernent.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous doublerons le nombre de maisons de santé d’ici 2022.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous investirons dans le numérique et nous développerons la télé-médecine pour permettre les prises en charge à distance.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous investirons dans le numérique et nous développerons la télé-médecine pour permettre les prises en charge à distance.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Le numerus clausus actuel est injuste et inefficace, nous formerons davantage de praticiens et adapterons les capacités de formation aux besoins de santé des territoires.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous couvrirons en très haut débit l’ensemble du territoire. Ce sera fait d’ici la fin du quinquennat, pour ne laisser aucun territoire à la traîne dans la transition numérique.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous éliminerons les zones sans réseau (aussi appelées zones blanches).","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Le développement du covoiturage sera renforcé, grâce à la mise en place des voies dédiées aux bus, VTC et covoiturage sur les autoroutes urbaines et d’une modulation des péages en fonction de l’occupation des véhicules.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous porterons à 200 000 d’ici la fin du quinquennat le nombre de billets d'avion aidés chaque année pour la mobilité des ultra-marins en France et dans leur environnement régional.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous ferons tout pour accélérer la construction dans les zones les plus tendues : simplification des procédures, soutien aux collectivités qui construisent et lutte contre les recours abusifs.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"La qualité architecturale, environnementale, ne doit pas être un luxe réservé aux habitants des centre-villes : elle doit être une exigence sur tout le territoire.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous lancerons un nouvel effort massif de rénovation urbaine. Nous devons doubler l'ambition des projets de renouvellement urbain pour atteindre 10 milliards d'euros.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous simplifierons la vie des commerçant en supprimant la caisse qui gère le Régime Social des Indépendants (RSI) pour l’adosser au régime général.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous soutiendrons nos agriculteurs.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous créerons des “emplois francs” pour les habitants des quartiers sensibles.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Les collectivités devront s’engager à réduire la dépense publique locale, à hauteur de 10 milliards d’euros.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous donnerons plus de souplesse aux collectivités pour gérer leurs finances.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous donnerons plus de souplesse aux collectivités pour gérer leurs ressources humaines.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous donnerons plus de souplesse aux collectivités pour décider de leur propre organisation.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous consacrerons 10 milliards d’euros du plan d’investissement aux actions des collectivités.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Tous les 6 mois, sera réunie autour du Premier ministre une conférence nationale des territoires, rassemblant les associations d’élus pour faire le point sur les objectifs et les résultats en matière d’économies, de réduction des coûts imposés (normes…), de mesures d’accompagnement.","https://en-marche.fr/emmanuel-macron/le-programme/territoires"
"Nous instaurerons le non-cumul des mandats dans le temps. On ne pourra exercer plus de trois mandats identiques successifs.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous modulerons le financement des partis politiques en fonction du renouvellement des candidats investis par le parti.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous ouvrirons les postes d’autorité dans l’Etat à toute personne pouvant justifier d’une expérience et d’une compétence utiles au service de l’État, notamment au travers de l’exercice de responsabilités politiques.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous supprimerons le régime spécial de retraites des parlementaires. Ils seront rattachés au régime général.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous prévoirons que les nouveaux ministres, immédiatement après leur nomination, soient auditionnés par la commission permanente de l’Assemblée nationale compétente pour leur portefeuille.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Le Président de la République présentera son bilan national et européen une fois par an devant le Congrès.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous demanderons aux parlementaires qui soutiennent notre action de mettre en place des dispositifs innovants d’évaluation du travail parlementaire (jurys citoyens, compte-rendus de mandat via les réseaux sociaux,...)","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous exigerons la probité de nos hommes politiques :","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous exigerons que le casier judiciaire B2 des candidats à des fonctions électives soit vierge.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Interdire que des amendements écartés en commission soient à nouveau examinés en séance publique. La procédure parlementaire doit être plus efficace et plus rapide.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Limiter le nombre de mois pendant lequel on légifère et consacrer plus de temps parlementaire à l’évaluation de l’action du gouvernement.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Appliquer par défaut la procédure accélérée devant le Parlement, avec une seule lecture initiale par chambre.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Généraliser le vote électronique d’ici 2022.","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous réduirons le nombre de parlementaires au Sénat comme à l’Assemblée nationale","https://en-marche.fr/emmanuel-macron/le-programme/vie-politique-et-vie-publique"
"Nous proposerons à nos partenaires de lancer dans toute l’Union européenne des conventions démocratiques dès la fin 2017.","https://en-marche.fr/emmanuel-macron/le-programme/europe"
"Nous mettrons en place des listes européennes pour élire les 73 eurodéputés correspondant aux sièges britanniques au Parlement européen. Si le calendrier des négociations du Brexit le permet, ce changement pourra avoir lieu dès les élections européennes de juin 2019.","https://en-marche.fr/emmanuel-macron/le-programme/europe"
"Nous proposerons à nos partenaires de renforcer le corps de police des frontières européen, en lui donnant une capacité de surveillance et de protection durables des frontières extérieures. L'objectif est de 5 000 hommes mobilisables par la nouvelle Agence européenne de garde-frontières et de garde‑côtes.","https://en-marche.fr/emmanuel-macron/le-programme/europe"
"Nous proposerons de développer des accords globaux avec les principaux pays de départ et de transit des migrants, fondés sur une aide au développement, l’installation de points de contrôle dans ces pays avant l’arrivée dans l’UE, l’aide à la lutte contre les passeurs et le retour des migrants non autorisés à entrer dans l’UE. Le respect de ces engagements sera vérifié lors d’une conférence annuelle et conditionnera le niveau de l’aide au développement.","https://en-marche.fr/emmanuel-macron/le-programme/europe"
